item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,business-price,"quantity price type","quantity lower bound 1","quantity price 1","quantity lower bound 2","quantity price 2","quantity lower bound 3","quantity price 3","quantity lower bound 4","quantity price 4","quantity lower bound 5","quantity price 5",merchant-shipping-group
"Galaxy s6 Case, Galaxy s6 Cases- Compatible With Samsung Galaxy s6 SIV S IV i...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s6 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s6 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s6 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s6 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s6 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand  <br>Compatible with all versions of the Samsung Galaxy s6 i9500 SiV (Verizon, AT&amp;T, T-Mobile, Sprint, International)  <br>Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case  <br>Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.  <br>Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product  <br>*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo  <br>",1125PTX5Y6F,galaxy-S6-case-soft-white-cc,9.99,96,"2015-11-25 12:06:27 PST",,y,5,,,11,,,,B00UKCPLFM,,,1,N,,5421B817C731BDFE,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy S4 Case, Samsung Galaxy s4 Armor cases [HEAVY DUTY] Tough Armorbox Dua...","Premium galaxy s4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy s4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0826ONTXBO9,galaxy-s4-armor-black,9.99,64,"2014-08-26 11:58:57 PDT",,y,3,,,11,,,,B00N04THKM,,,1,N,,035127965727,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s4 Case, Galaxy s4 Armor cases- [DragonSkin&#8480;] Tough Armorbox Dua...","Premium galaxy s4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It&apos;s ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy s4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0826ONTX1F3,galaxy-s4-armor-blue,9.99,89,"2014-08-26 11:58:42 PDT",,y,5,,,11,,,,B00KANGLQO,,,1,N,,53B9A41F7C3A1EEB,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s4 Case, Galaxy s4 Armor cases- Tough Armorbox Dual Layer Hybrid Hard/...","Premium galaxy s4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy s4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0826ONTX5VX,galaxy-s4-armor-green,9.99,92,"2014-08-26 11:58:48 PDT",,y,5,,,11,,,,B00KANGOJ8,,,1,N,,53B9A420C05D4FA5,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s4 Case, Galaxy s4 Armor cases- Tough Armorbox Dual Layer Hybrid Hard/...","Premium galaxy s4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy s4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0826ONTX0F9,galaxy-s4-armor-pink,9.99,28,"2014-08-26 11:58:39 PDT",,y,3,,,11,,,,B00KANGLRS,,,1,N,,035127965734,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s4 Case, Galaxy s4 Armor cases- Tough Armorbox Dual Layer Hybrid Hard/...","Premium galaxy s4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It's ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy s4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0826ONTXCOX,galaxy-s4-armor-purple,9.66,61,"2014-08-26 11:58:59 PDT",,y,5,,,11,,,,B00KANGPNS,,,1,N,,53F2AF5C2FB0F96D,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable and Case Dual Layer Hybrid Armor Case for Samsung Galaxy S4 - White","Premium galaxy s4 Hard Armorbox Dual Layer Hybrid Case from Cable and Case. It&apos;s ultra light weight with jelly grip, but takes a beating. Offers amazing protection for your galaxy s4! Great for construction workers, contractors, and people who are just plain tough on their phone.",0826ONTX5SL,galaxy-s4-armor-white,9.99,124,"2014-08-26 11:58:47 PDT",,y,3,,,11,,,,B00KANGNE4,,,1,N,,035127965741,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S4 Case, Samsung Galaxy S4 Case [Crystal Clear Hard Shell]- Compatible With S...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S4 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S4 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S4 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S4 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S4 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0917OWYJ3XR,galaxy-s4-case-shell-clr,6.99,230,"2014-09-17 15:50:41 PDT",,y,5,,,11,,,,B00JKSPVL6,,,1,N,,53B9A41DD5939496,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S4 Case, Galaxy s4 cases, - The Best Rugged Shock Absorbent Sl...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S4 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S4 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S4 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S4 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S4 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0829OTB5NIX,galaxy-s4-case-skin-black,7.49,170,"2014-08-28 21:46:45 PDT",,y,5,,,11,,,,B00JQ2IXD4,,,1,N,,53B9A41EBAA28662,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable And Case Rugged Shock Absorbent Slim Samsung Galaxy S4 Case Cover - Blue","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S4 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S4 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S4 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S4 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S4 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0827OOCYLGR,galaxy-s4-case-skin-blue,6.99,57,"2014-08-26 19:38:09 PDT",,y,3,,,11,,,,B00FAY7QK8,,,1,N,,799665080976,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable And Case Rugged Protective Soft Jelly Case for Samsung Galaxy S4 i9500 ...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S4 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S4 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S4 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S4 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S4 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0827OOCYH39,galaxy-s4-case-skin-clear,5.99,226,"2014-08-26 19:38:06 PDT",,y,3,,,11,,,,B00FAY7SBA,,,1,N,,799665080983,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S4 Case, Galaxy s4 cases, - The Best Rugged Shock Absorbent Sl...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S4 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S4 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S4 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S4 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S4 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0827OOCYTHX,galaxy-s4-case-skin-ornge,6.99,104,"2014-08-26 19:38:22 PDT",,y,3,,,11,,,,B00JKSPU9O,,,1,N,,035127965635,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S4 Cases, Galaxy s4 case, - The Best Rugged Shock Absorbent Sl...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S4 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S4 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S4 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S4 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S4 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0827OQ8USEX,galaxy-s4-case-skin-pink,7.49,277,"2014-08-27 13:29:52 PDT",,y,1,,,11,,,,B00FAY7RZW,,,1,N,,B00FAY7RZW,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy S4 Case, Samsung Galaxy S4 Case- Rugged Drop Impact Resistant Skin Com...","Galaxy S4 Case manufactured from premium-quality heavy duty slim TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S4 case is a professional and understated option for ensuring that Samsung&apos;s new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S4 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S4 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S4 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S4 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand. These cases can be girly, or manly, just pick the right color. The S4 case comes in Pink, Purple, Red, Blue, Clear, Orange, White, and Black. This case is generally thiner then your wallet, but has serious impact resistant protection. These are designer quality items for a cheap price! This bumper will protect you from drops, bumps, and scratches. Pair with a screen protector for the ultimate phone protection. Great for men, women, boys, girls, kids, adults, construction workers, boats, cars, and even professionals. Leave the case in while you use your car charger, wall charger, sync cable, and audio jack. The case is easy to remove the fit&apos;s the phone like a glove. Only for the samsung mobile galaxy s4 (i9500). Does not fit the s3, s4, s5, s6 active, mini, etc.",0827OOCYS5L,galaxy-s4-case-skin-purp,6.99,176,"2014-08-26 19:38:20 PDT",,y,3,,,11,,,,B00JKSPVCK,,,1,N,,035127965628,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S4 Case, Galaxy s4 cases, - The Best Rugged Shock Absorbent Sl...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S4 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S4 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S4 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S4 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S4 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0827OQ7SG7F,galaxy-s4-case-skin-red,6.99,67,"2014-08-27 13:10:48 PDT",,y,1,,,11,,,,B00FAY7R8O,,,1,N,,B00FAY7R8O,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Cable And Case Slim Rugged Soft Jelly Shell Case for Samsung Galaxy S4 - White","Compatible With Samsung Galaxy S4 SIV S IV i9500 s4 case",0827OQ7SAZ3,galaxy-s4-case-skin-white,6.99,29,"2014-08-27 13:10:36 PDT",,y,1,,,11,,,,B00FAY7RS4,,,1,N,,B00FAY7RS4,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 SV S IV i9600 Replacement Battery In Retail Package - Non O...","Standard Replacement Battery for Samsung Galaxy S5 SV S IV i9600 Phones. 3500mAh replacement li-ion battery. Quick Charge Battery For The Galaxy S5.",0712OJVO4KX,galaxy-s5-batt-1pk,7.99,30,"2014-07-11 17:46:23 PDT",,y,3,,,11,,,,B00LQ0SMIU,,,1,N,,035127965949,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy S5 Battery, Samsung Galaxy S5 Battery - SV S IV i9600 Replacement Batt...","Standard Replacement Battery for Samsung Galaxy S5 SV S IV i9600 Phones. 3800mAh replacement li-ion battery. Quick Charge Battery For The Galaxy S5.",0712OJVNWS3,galaxy-s5-batt-2pk,14.99,45,"2014-07-11 17:46:04 PDT",,y,3,,,11,,,,B00LNOHQX6,,,1,N,,035127965833,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 SV S IV i9600 Replacement Battery In Retail Package [3 Pack...","Standard Replacement Battery for Samsung Galaxy S5 SV S IV i9600 Phones. 3500mAh replacement li-ion battery. Quick Charge Battery For The Galaxy S5.",0712OJVNYP9,galaxy-s5-batt-3pk,17.99,18,"2014-07-11 17:46:11 PDT",,y,3,,,11,,,,B00LQ0SRZ8,,,1,N,,035127965956,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33L8F,galaxy-s7-armor-black,9.99,100,"2016-04-11 22:39:16 PDT",,y,5,,,11,,,,B01E52NUKK,,,1,N,,55023879B1F47ADA,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33LU3,galaxy-s7-armor-blue,9.99,100,"2016-04-11 22:39:16 PDT",,y,5,,,11,,,,B01E52NVNG,,,1,N,,5502387B567EF242,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33KTF,galaxy-s7-armor-cc,9.99,100,"2016-04-11 22:39:15 PDT",,y,1,,,11,,,,B01E53FIEA,,,1,N,,B01E53FIEA,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33MGL,galaxy-s7-armor-green,9.99,99,"2016-04-11 22:39:18 PDT",,y,5,,,11,,,,B01E52NWT4,,,1,N,,5502387CE79524C5,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33KU9,galaxy-s7-armor-pink,9.99,100,"2016-04-11 22:39:15 PDT",,y,5,,,11,,,,B01E52NYX8,,,1,N,,5502387FF1CA4717,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33LCL,galaxy-s7-armor-purple,9.99,100,"2016-04-11 22:39:16 PDT",,y,5,,,11,,,,B01E52NZSM,,,1,N,,55023881351C15C2,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"40W LED Bulb, 40W/3W LED Bulbs- [40 Watt Equivalent] E27 White LED Light Bulb...","Easy LED BuldInstallation.ÊThese light bulbs can be easily used instead of power hungry incandescent or CFL light bulbs. Our LEDÊLifespan is over 50000 hrs. Save time, money and effort on changing bulbs frequently. Solid State Bulbs.ÊShockproof and vibration proof. Save on your electricity bill.ÊReplace 50-60W Incandescent bulb by 15W LED, save up to 80% on your electric bill.ÊEco-Friendly.ÊRoHS compliant. No lead or mercury. No UV or IR Radiation",1024N0PMGD3,hu-led-bulb-e27-3W,6.99,47,"2013-10-23 19:13:23 PDT",,y,3,,,11,,,,B00G4RM894,,,1,N,,799665080631,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Silver 50W Equivalent LED Bulb - E27 White LED Light Bulb By Cable and Case -...","Easy LED Bulb Installation. These light bulbs can be easily used instead of power hungry incandescent or CFL light bulbs. Our LED's Lifespan is over 50000 hrs. Save time, money and effort on changing bulbs frequently. Solid State Bulbs. Shockproof and vibration proof. Save on your electricity bill. Replace 50-60W Incandescent bulb with a 9W LED, save up to 80% on your electric bill. Eco-Friendly.ÊRoHS compliant. No lead or mercury. No UV or IR Radiation",1024N0PMHH3,hu-led-bulb-e27-9W,6.99,13,"2013-10-23 19:13:26 PDT",,y,3,,,11,,,,B00G4RM9M0,,,1,N,,799665080624,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPad Air Case, iPad Air cases - iPad 5 (2013) Case Retina Soft Skin For The N...","Premium iPad Air (5) TPU case from Cable and Case. It's ultra light weight and tons of jelly grip. Offers amazong protection for your new iPad Air (5)! Adds almost no bulk to your ipad. Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPad Air 5 2013 for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. 3rd Party Product.",1022NYBAP4L,ipad-air-scases-cc-black,6.99,5,"2013-10-22 11:50:58 PDT",,y,3,,,11,,,,B00G3J3OX2,,,1,N,,799665080839,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPad Air Screen Protector, iPad Air Screen protector- Screen Protection For T...","Our iPad Air Screen Protectors are made from the toughest, clearest film available to protect your gadget. Super scratch proof layering. Matte finish for clear screen viewing and easy finger glide.",1214N1EZI3F,ipad-screen-pro-1pk,4,66,"2013-12-14 14:05:59 PST",,y,5,,,11,,,,B00HBD8E5W,,,1,N,,54FCAD1D899BDD2B,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
